,Date,User,Minutes,Ticket,Code,Billable
87,2022-07-05,patrick.kimber,11.47,006253,email,False
88,2022-07-05,patrick.kimber,5.42,006205,email,True
89,2022-07-05,patrick.kimber,10.87,006205,sys-admin,True
90,2022-07-05,patrick.kimber,8.90,006205,sys-admin,True
91,2022-07-05,patrick.kimber,23.02,006217,talk,True
92,2022-07-05,chiverton-john,15.02,006217,review,True
93,2022-07-05,patrick.kimber,21.55,000343,talk,False
94,2022-07-05,patrick.kimber,2.47,006251,talk,False
95,2022-07-05,patrick.kimber,16.80,006237,talk,True
96,2022-07-05,patrick.kimber,6.45,006251,email,False
97,2022-07-05,patrick.kimber,1.72,002626,sys-admin,False
98,2022-07-05,patrick.kimber,7.08,006237,talk,True
99,2022-07-05,patrick.kimber,3.17,003733,sys-admin,True
100,2022-07-05,patrick.kimber,34.15,006237,sys-admin,True
101,2022-07-05,patrick.kimber,51.85,000343,review,False
102,2022-07-05,patrick.kimber,0.68,006253,review,False
103,2022-07-05,patrick.kimber,0.93,006252,email,False
104,2022-07-05,patrick.kimber,16.40,006205,sys-admin,True
105,2022-07-05,patrick.kimber,14.00,006243,email,True
106,2022-07-05,patrick.kimber,6.47,006243,email,True
107,2022-07-05,patrick.kimber,42.50,006205,sys-admin,True
108,2022-07-05,patrick.kimber,14.18,006253,email,False
109,2022-07-05,patrick.kimber,11.80,006205,sys-admin,True
110,2022-07-05,patrick.kimber,4.43,005523,review,False
111,2022-07-05,patrick.kimber,4.77,006205,sys-admin,True
112,2022-07-05,patrick.kimber,9.13,005402,sys-admin,True
113,2022-07-05,patrick.kimber,1.78,005706,review,False
114,2022-07-05,patrick.kimber,1.58,005768,accounts,False
115,2022-07-05,patrick.kimber,7.28,001907,accounts,False
116,2022-07-05,patrick.kimber,3.68,006239,sys-admin,True
117,2022-07-05,patrick.kimber,6.55,006248,review,False
118,2022-07-05,patrick.kimber,7.67,006239,talk,False
119,2022-07-05,patrick.kimber,5.60,006205,sys-admin,True
120,2022-07-05,patrick.kimber,3.00,000124,sys-admin,False
121,2022-07-06,patrick.kimber,3.10,006217,review,True
122,2022-07-06,patrick.kimber,8.52,006253,email,False
123,2022-07-06,patrick.kimber,28.12,006205,sys-admin,True
124,2022-07-06,patrick.kimber,0.77,006252,review,False
125,2022-07-06,patrick.kimber,0.78,005090,review,False
126,2022-07-06,patrick.kimber,6.92,000124,learn,False
127,2022-07-06,patrick.kimber,22.38,000124,sys-admin,False
128,2022-07-06,patrick.kimber,12.55,006237,email,True
129,2022-07-06,patrick.kimber,6.20,006243,email,True
130,2022-07-06,patrick.kimber,75.07,006245,dev,False
131,2022-07-06,malcolm.dinsmore,66.00,006208,,True
132,2022-07-06,patrick.kimber,4.03,006243,talk,False
133,2022-07-06,patrick.kimber,27.68,006245,sys-admin,False
134,2022-07-06,chiverton-john,46.35,006217,review,False
135,2022-07-06,patrick.kimber,1.70,005706,review,False
136,2022-07-06,patrick.kimber,7.52,006245,dev,False
137,2022-07-06,patrick.kimber,6.28,006243,email,True
138,2022-07-06,patrick.kimber,45.82,006245,talk,False
139,2022-07-06,patrick.kimber,19.38,006205,talk,True
140,2022-07-06,patrick.kimber,4.82,006245,dev,True
141,2022-07-06,patrick.kimber,20.58,006205,sys-admin,True
142,2022-07-06,patrick.kimber,1.03,006245,dev,False
143,2022-07-06,patrick.kimber,7.87,006115,sys-admin,True
144,2022-07-06,patrick.kimber,13.90,006245,dev,False
145,2022-07-06,patrick.kimber,6.82,006205,sys-admin,True
146,2022-07-06,patrick.kimber,29.18,006245,dev,False
147,2022-07-06,patrick.kimber,11.75,006245,dev,True
148,2022-07-06,chiverton-john,0.35,006180,review,False
149,2022-07-07,patrick.kimber,63.50,006254,sys-admin,True
150,2022-07-07,patrick.kimber,2.50,005550,sys-admin,False
151,2022-07-07,patrick.kimber,7.40,005822,accounts,False
152,2022-07-07,patrick.kimber,2.80,006251,review,False
153,2022-07-07,patrick.kimber,12.60,005948,review,False
154,2022-07-07,chiverton-john,34.00,006255,review,True
155,2022-07-07,patrick.kimber,32.17,006254,sys-admin,True
156,2022-07-07,patrick.kimber,4.77,006205,sys-admin,True
157,2022-07-07,patrick.kimber,48.42,006125,talk,True
158,2022-07-07,patrick.kimber,17.32,006205,sys-admin,True
159,2022-07-07,patrick.kimber,12.88,000343,review,False
160,2022-07-07,malcolm.dinsmore,52.00,006208,,True
161,2022-07-08,patrick.kimber,104.90,006254,sys-admin,True
162,2022-07-08,patrick.kimber,21.62,005061,email,False
163,2022-07-08,patrick.kimber,87.42,006254,sys-admin,True
164,2022-07-08,patrick.kimber,26.62,000124,learn,False
165,2022-07-08,patrick.kimber,10.82,003900,talk,False
166,2022-07-08,patrick.kimber,18.17,006254,email,True
167,2022-07-08,patrick.kimber,18.88,003900,talk,False
168,2022-07-08,patrick.kimber,9.07,006237,sys-admin,True
169,2022-07-08,patrick.kimber,31.13,003900,talk,False
170,2022-07-08,patrick.kimber,16.30,006237,sys-admin,True
171,2022-07-08,chiverton-john,31.00,006180,travel,True
172,2022-07-08,patrick.kimber,14.20,003900,sys-admin,False
173,2022-07-08,patrick.kimber,20.15,003900,talk,False
174,2022-07-08,chiverton-john,192.78,006180,review,True
175,2022-07-08,patrick.kimber,22.92,000124,learn,False
176,2022-07-08,malcolm.dinsmore,45.00,006208,,True
177,2022-07-08,patrick.kimber,16.03,003900,talk,False
178,2022-07-08,patrick.kimber,7.33,003900,email,False
179,2022-07-08,patrick.kimber,10.03,004751,email,False
180,2022-07-08,patrick.kimber,4.00,006254,email,True
181,2022-07-08,chiverton-john,30.00,006180,travel,True
182,2022-07-10,patrick.kimber,48.73,006257,sys-admin,True
183,2022-07-10,patrick.kimber,37.38,000124,learn,False
184,2022-07-10,patrick.kimber,3.53,000124,learn,False
185,2022-07-10,patrick.kimber,59.57,000124,sys-admin,False
186,2022-07-10,patrick.kimber,5.05,006257,review,False
187,2022-07-11,patrick.kimber,31.58,003900,review,False
188,2022-07-11,chiverton-john,24.00,006180,travel,True
189,2022-07-11,chiverton-john,184.00,006180,review,True
190,2022-07-11,patrick.kimber,9.75,006256,email,True
191,2022-07-11,patrick.kimber,27.28,006258,talk,True
192,2022-07-11,patrick.kimber,12.70,004504,learn,False
193,2022-07-11,patrick.kimber,9.02,003900,review,False
194,2022-07-11,patrick.kimber,4.82,003455,email,False
195,2022-07-11,patrick.kimber,7.00,003455,email,False
196,2022-07-11,malcolm.dinsmore,29.00,006208,,True
197,2022-07-11,patrick.kimber,2.78,004751,email,False
198,2022-07-11,patrick.kimber,3.82,000124,learn,False
199,2022-07-11,patrick.kimber,38.93,003900,talk,False
200,2022-07-11,patrick.kimber,4.12,006249,email,True
201,2022-07-11,patrick.kimber,12.78,003900,sys-admin,False
202,2022-07-11,patrick.kimber,2.17,004703,accounts,False
203,2022-07-11,patrick.kimber,8.25,003900,talk,False
204,2022-07-11,patrick.kimber,16.25,006249,sys-admin,True
205,2022-07-11,patrick.kimber,2.95,005706,email,True
206,2022-07-11,patrick.kimber,15.65,004751,email,False
207,2022-07-11,chiverton-john,24.00,006180,review,True
208,2022-07-11,patrick.kimber,4.13,005523,email,True
209,2022-07-11,patrick.kimber,12.30,006249,email,True
210,2022-07-11,malcolm.dinsmore,21.00,003189,,True
211,2022-07-11,malcolm.dinsmore,21.00,006260,,True
212,2022-07-11,patrick.kimber,8.07,003900,talk,False
213,2022-07-11,patrick.kimber,24.58,002958,talk,False
214,2022-07-11,chiverton-john,24.00,006180,review,False
215,2022-07-11,malcolm.dinsmore,39.00,006260,,True
216,2022-07-11,patrick.kimber,10.42,003900,talk,False
217,2022-07-11,patrick.kimber,7.85,006249,sys-admin,True
218,2022-07-11,patrick.kimber,2.87,006205,talk,True
219,2022-07-11,patrick.kimber,1.03,003900,talk,False
220,2022-07-11,patrick.kimber,10.35,006249,email,True
221,2022-07-11,patrick.kimber,12.83,004751,email,False
222,2022-07-11,patrick.kimber,0.53,006259,sys-admin,True
223,2022-07-11,patrick.kimber,1.88,002626,sys-admin,False
224,2022-07-11,patrick.kimber,31.78,002958,talk,False
225,2022-07-11,malcolm.dinsmore,21.00,006260,,True
226,2022-07-11,patrick.kimber,10.12,006259,sys-admin,True
227,2022-07-11,patrick.kimber,35.75,006259,talk,True
228,2022-07-11,patrick.kimber,4.68,006261,sys-admin,False
229,2022-07-11,patrick.kimber,1.78,006258,review,False
230,2022-07-11,patrick.kimber,4.05,005402,sys-admin,True
231,2022-07-11,patrick.kimber,2.48,006262,sys-admin,True
232,2022-07-11,patrick.kimber,7.72,004751,email,False
233,2022-07-11,patrick.kimber,7.28,006262,sys-admin,True
234,2022-07-11,patrick.kimber,5.77,005061,email,False
235,2022-07-11,patrick.kimber,47.22,006262,sys-admin,True
236,2022-07-11,patrick.kimber,21.73,006262,sys-admin,True
237,2022-07-11,malcolm.dinsmore,14.00,006260,,True
238,2022-07-12,patrick.kimber,3.53,006186,dev,False
239,2022-07-12,patrick.kimber,1.80,003733,sys-admin,True
240,2022-07-12,patrick.kimber,5.77,000576,sys-admin,True
241,2022-07-12,patrick.kimber,3.75,006262,sys-admin,True
242,2022-07-12,patrick.kimber,6.77,000576,sys-admin,False
243,2022-07-12,patrick.kimber,6.08,006263,sys-admin,False
244,2022-07-12,patrick.kimber,4.75,006263,email,False
245,2022-07-12,patrick.kimber,12.13,006186,sys-admin,False
246,2022-07-12,patrick.kimber,26.48,006263,sys-admin,False
247,2022-07-12,patrick.kimber,4.43,006263,sys-admin,False
248,2022-07-12,patrick.kimber,0.88,006151,sys-admin,False
249,2022-07-12,patrick.kimber,7.27,006078,sys-admin,False
250,2022-07-12,patrick.kimber,1.33,006263,sys-admin,False
251,2022-07-12,patrick.kimber,54.68,006263,sys-admin,False
252,2022-07-12,chiverton-john,63.30,006180,review,True
253,2022-07-12,patrick.kimber,10.80,006263,dev,False
254,2022-07-12,patrick.kimber,5.37,006264,email,True
255,2022-07-12,patrick.kimber,7.37,006264,sys-admin,True
256,2022-07-12,patrick.kimber,2.65,006264,email,True
257,2022-07-12,patrick.kimber,4.32,006263,email,False
258,2022-07-12,patrick.kimber,45.83,006256,review,True
259,2022-07-12,patrick.kimber,27.97,006256,dev,True
260,2022-07-12,patrick.kimber,66.37,003900,talk,False
261,2022-07-12,patrick.kimber,3.60,006256,talk,True
262,2022-07-12,patrick.kimber,16.22,005523,email,False
263,2022-07-12,patrick.kimber,5.68,006264,email,True
264,2022-07-12,patrick.kimber,12.32,004751,email,False
265,2022-07-12,patrick.kimber,5.05,006265,review,False
266,2022-07-12,patrick.kimber,19.78,006264,email,True
267,2022-07-12,patrick.kimber,6.37,006266,email,False
268,2022-07-12,patrick.kimber,2.62,006266,dev,False
269,2022-07-12,patrick.kimber,9.58,006266,email,False
270,2022-07-12,patrick.kimber,28.32,006267,sys-admin,False
271,2022-07-12,patrick.kimber,1.27,006242,talk,False
272,2022-07-12,patrick.kimber,0.97,006266,email,False
273,2022-07-12,patrick.kimber,0.47,006264,email,True
274,2022-07-12,patrick.kimber,2.60,006264,sys-admin,True
275,2022-07-12,patrick.kimber,21.98,006256,sys-admin,True
276,2022-07-12,patrick.kimber,4.38,006256,sys-admin,True
277,2022-07-12,patrick.kimber,2.45,006264,review,False
278,2022-07-12,malcolm.dinsmore,54.00,006208,,True
279,2022-07-13,patrick.kimber,4.88,006241,email,True
280,2022-07-13,patrick.kimber,10.88,006241,sys-admin,True
281,2022-07-13,patrick.kimber,6.07,006241,email,True
282,2022-07-13,patrick.kimber,10.48,006241,sys-admin,True
283,2022-07-13,patrick.kimber,19.65,006241,review,True
284,2022-07-13,patrick.kimber,4.22,006241,email,True
285,2022-07-13,patrick.kimber,2.13,006266,email,False
286,2022-07-13,malcolm.dinsmore,71.00,006208,,True
287,2022-07-13,patrick.kimber,4.68,005061,review,False
288,2022-07-13,patrick.kimber,22.73,006241,email,True
289,2022-07-13,patrick.kimber,3.25,006241,email,True
290,2022-07-13,patrick.kimber,3.17,006241,sys-admin,True
291,2022-07-13,patrick.kimber,3.65,006241,email,True
292,2022-07-13,patrick.kimber,17.18,005706,review,True
293,2022-07-13,patrick.kimber,13.05,006264,talk,True
294,2022-07-13,patrick.kimber,5.00,006241,talk,True
295,2022-07-13,patrick.kimber,6.60,003900,talk,False
296,2022-07-13,patrick.kimber,4.48,006268,email,True
297,2022-07-13,patrick.kimber,3.00,006268,sys-admin,True
298,2022-07-13,patrick.kimber,41.90,003900,talk,False
299,2022-07-13,patrick.kimber,1.18,006241,email,False
300,2022-07-13,patrick.kimber,11.93,006268,review,True
301,2022-07-13,patrick.kimber,3.90,006268,email,True
302,2022-07-13,patrick.kimber,7.67,005550,review,False
303,2022-07-13,patrick.kimber,3.03,003900,talk,False
304,2022-07-13,patrick.kimber,1.07,006263,email,False
305,2022-07-13,patrick.kimber,3.60,006251,review,False
306,2022-07-13,patrick.kimber,7.27,001907,accounts,False
307,2022-07-13,patrick.kimber,12.05,006241,dev,False
308,2022-07-13,malcolm.dinsmore,104.00,006208,,True
309,2022-07-13,patrick.kimber,6.47,005754,review,False
310,2022-07-13,patrick.kimber,8.68,003900,talk,False
311,2022-07-13,patrick.kimber,3.37,006266,email,False
312,2022-07-13,patrick.kimber,4.55,000343,review,False
313,2022-07-13,patrick.kimber,8.77,006252,sys-admin,False
314,2022-07-13,patrick.kimber,3.87,003900,talk,False
315,2022-07-13,patrick.kimber,0.43,006266,email,False
316,2022-07-13,patrick.kimber,4.22,004751,email,False
317,2022-07-13,patrick.kimber,22.42,006252,dev,False
318,2022-07-13,patrick.kimber,1.73,004751,email,False
319,2022-07-13,patrick.kimber,7.17,006268,email,True
320,2022-07-13,patrick.kimber,3.25,005523,review,False
321,2022-07-13,patrick.kimber,2.67,005061,review,False
322,2022-07-13,patrick.kimber,5.70,006266,review,False
323,2022-07-13,patrick.kimber,0.57,006268,email,True
324,2022-07-13,patrick.kimber,12.08,006268,review,True
325,2022-07-13,patrick.kimber,2.47,006268,email,True
326,2022-07-13,malcolm.dinsmore,64.00,006270,,True
327,2022-07-13,patrick.kimber,9.07,000343,review,False
328,2022-07-13,patrick.kimber,2.25,006269,email,True
329,2022-07-13,patrick.kimber,0.32,006269,email,True
330,2022-07-13,patrick.kimber,1.17,006182,email,True
331,2022-07-13,patrick.kimber,8.33,006269,sys-admin,True
332,2022-07-13,patrick.kimber,2.75,006269,email,True
333,2022-07-13,patrick.kimber,2.18,003455,review,False
334,2022-07-13,patrick.kimber,1.57,003456,review,False
335,2022-07-13,patrick.kimber,1.07,003312,review,False
336,2022-07-13,patrick.kimber,0.82,003343,review,False
337,2022-07-13,patrick.kimber,1.83,004456,review,False
338,2022-07-13,patrick.kimber,0.47,003944,review,False
339,2022-07-13,patrick.kimber,0.55,004209,review,False
340,2022-07-13,patrick.kimber,0.30,004371,review,False
341,2022-07-13,patrick.kimber,5.22,004384,review,False
342,2022-07-13,patrick.kimber,0.40,004399,review,False
343,2022-07-13,patrick.kimber,3.97,004562,review,False
344,2022-07-13,patrick.kimber,1.32,004716,review,False
345,2022-07-13,patrick.kimber,0.43,004895,review,False
346,2022-07-13,patrick.kimber,3.97,004896,review,False
347,2022-07-13,malcolm.dinsmore,34.00,006270,,True
348,2022-07-14,patrick.kimber,14.55,002555,review,False
349,2022-07-14,patrick.kimber,21.20,002117,learn,False
350,2022-07-14,patrick.kimber,3.63,003900,talk,False
351,2022-07-14,malcolm.dinsmore,107.00,006270,,True
352,2022-07-14,patrick.kimber,17.97,006269,sys-admin,True
353,2022-07-14,chiverton-john,5.80,006255,review,True
354,2022-07-14,patrick.kimber,4.32,006269,email,True
355,2022-07-14,chiverton-john,70.03,006255,review,True
356,2022-07-14,patrick.kimber,1.40,006269,email,True
357,2022-07-14,patrick.kimber,0.73,002651,sys-admin,False
358,2022-07-14,patrick.kimber,2.23,006252,sys-admin,False
359,2022-07-14,patrick.kimber,20.32,006262,sys-admin,False
360,2022-07-14,patrick.kimber,28.68,003900,talk,False
361,2022-07-14,patrick.kimber,5.07,002651,sys-admin,True
362,2022-07-14,patrick.kimber,18.98,003900,talk,False
363,2022-07-14,patrick.kimber,5.27,006241,review,True
364,2022-07-14,patrick.kimber,6.03,006107,sys-admin,True
365,2022-07-14,malcolm.dinsmore,116.00,006270,,True
366,2022-07-14,patrick.kimber,5.53,006248,review,False
367,2022-07-14,patrick.kimber,2.28,003455,review,False
368,2022-07-14,patrick.kimber,1.42,004925,review,False
369,2022-07-14,patrick.kimber,1.02,004901,review,False
370,2022-07-14,patrick.kimber,3.68,004977,review,False
371,2022-07-14,patrick.kimber,4.60,005014,review,False
372,2022-07-14,patrick.kimber,21.02,003900,talk,False
373,2022-07-14,chiverton-john,120.00,006242,review,True
374,2022-07-14,patrick.kimber,1.28,003455,review,False
375,2022-07-14,patrick.kimber,0.38,005416,review,False
376,2022-07-14,patrick.kimber,1.40,006266,review,False
377,2022-07-14,patrick.kimber,3.82,005797,review,False
378,2022-07-14,patrick.kimber,0.33,005795,review,False
379,2022-07-14,patrick.kimber,2.62,005793,review,False
380,2022-07-14,patrick.kimber,1.60,005678,review,False
381,2022-07-14,patrick.kimber,4.13,005608,review,False
382,2022-07-14,patrick.kimber,0.42,005639,review,False
383,2022-07-14,patrick.kimber,2.73,005634,review,False
384,2022-07-14,patrick.kimber,3.48,005577,review,False
385,2022-07-14,patrick.kimber,1.58,005356,review,False
386,2022-07-14,patrick.kimber,0.75,005276,review,False
387,2022-07-14,patrick.kimber,1.85,005258,review,False
388,2022-07-14,patrick.kimber,1.28,005254,review,False
389,2022-07-14,patrick.kimber,1.15,005250,review,False
390,2022-07-14,patrick.kimber,1.95,005244,review,False
391,2022-07-14,patrick.kimber,0.55,005243,review,False
392,2022-07-14,patrick.kimber,5.30,005230,review,False
393,2022-07-14,patrick.kimber,0.35,005213,review,False
394,2022-07-14,patrick.kimber,0.82,005210,review,False
395,2022-07-14,patrick.kimber,0.32,005198,review,False
396,2022-07-14,patrick.kimber,1.85,005183,review,False
397,2022-07-14,patrick.kimber,0.77,005176,review,False
398,2022-07-14,patrick.kimber,1.57,005173,review,False
399,2022-07-14,patrick.kimber,0.32,005132,review,False
400,2022-07-14,patrick.kimber,0.85,005116,review,False
401,2022-07-14,patrick.kimber,0.72,005115,review,False
402,2022-07-14,patrick.kimber,11.08,003900,talk,False
403,2022-07-14,patrick.kimber,43.30,001560,talk,False
404,2022-07-14,patrick.kimber,8.85,006242,sys-admin,False
405,2022-07-14,patrick.kimber,0.17,005036,review,False
406,2022-07-14,patrick.kimber,3.88,005024,review,False
407,2022-07-14,patrick.kimber,0.45,004951,review,False
408,2022-07-14,patrick.kimber,2.55,004943,review,False
409,2022-07-14,patrick.kimber,0.63,004989,review,False
410,2022-07-14,patrick.kimber,0.70,005288,review,False
411,2022-07-14,patrick.kimber,0.18,005074,review,False
412,2022-07-14,patrick.kimber,0.48,005036,review,False
413,2022-07-14,patrick.kimber,0.53,004955,review,False
414,2022-07-14,patrick.kimber,1.93,004927,review,False
415,2022-07-14,malcolm.dinsmore,66.00,006270,,True
416,2022-07-14,patrick.kimber,2.85,004926,review,False
417,2022-07-14,patrick.kimber,0.83,004925,review,False
418,2022-07-14,patrick.kimber,0.40,004685,review,False
419,2022-07-14,patrick.kimber,0.55,004645,review,False
420,2022-07-14,patrick.kimber,0.58,004616,review,False
421,2022-07-14,patrick.kimber,0.78,004562,review,False
422,2022-07-14,patrick.kimber,0.62,004474,review,False
423,2022-07-14,patrick.kimber,0.72,004456,review,False
424,2022-07-14,patrick.kimber,0.97,004259,review,False
425,2022-07-14,patrick.kimber,1.83,003921,review,False
426,2022-07-14,patrick.kimber,0.43,003456,review,False
427,2022-07-14,patrick.kimber,1.17,003420,review,False
428,2022-07-14,patrick.kimber,0.75,003051,review,False
429,2022-07-14,patrick.kimber,0.48,002448,review,False
430,2022-07-14,patrick.kimber,0.73,001770,review,False
431,2022-07-14,patrick.kimber,0.20,001669,review,False
432,2022-07-14,patrick.kimber,0.13,001666,review,False
433,2022-07-14,patrick.kimber,0.25,001652,review,False
434,2022-07-14,patrick.kimber,0.95,001469,review,False
435,2022-07-14,patrick.kimber,1.47,001467,review,False
436,2022-07-14,patrick.kimber,2.55,003455,email,False
437,2022-07-14,patrick.kimber,3.70,006269,email,True
438,2022-07-14,patrick.kimber,7.35,006251,review,False
439,2022-07-14,patrick.kimber,51.25,006266,dev,False
440,2022-07-14,patrick.kimber,2.53,006241,email,True
441,2022-07-14,patrick.kimber,4.92,006107,sys-admin,True
442,2022-07-14,patrick.kimber,2.52,006241,sys-admin,True
443,2022-07-14,patrick.kimber,3.35,003455,email,False
444,2022-07-14,patrick.kimber,5.55,006266,sys-admin,False
445,2022-07-14,patrick.kimber,0.37,003455,email,False
446,2022-07-14,patrick.kimber,9.75,006266,email,False
447,2022-07-14,malcolm.dinsmore,32.00,006208,,True
448,2022-07-14,patrick.kimber,7.30,003455,email,False
449,2022-07-14,patrick.kimber,5.27,004901,review,False
450,2022-07-14,patrick.kimber,5.50,003455,email,False
451,2022-07-14,patrick.kimber,6.63,006266,sys-admin,False
452,2022-07-14,patrick.kimber,1.48,006241,email,False
453,2022-07-14,patrick.kimber,0.42,006246,review,False
454,2022-07-14,patrick.kimber,6.00,006257,review,False
455,2022-07-15,malcolm.dinsmore,122.00,006270,,True
456,2022-07-15,patrick.kimber,2.57,005669,talk,False
457,2022-07-15,patrick.kimber,2.02,005550,sys-admin,False
458,2022-07-15,patrick.kimber,3.87,006262,sys-admin,True
459,2022-07-15,patrick.kimber,13.42,006217,sys-admin,False
460,2022-07-15,patrick.kimber,7.28,003900,review,False
461,2022-07-15,patrick.kimber,1.12,000343,review,False
462,2022-07-15,patrick.kimber,23.55,006245,sys-admin,True
463,2022-07-15,patrick.kimber,4.33,006089,sys-admin,True
464,2022-07-15,patrick.kimber,11.98,006245,dev,True
465,2022-07-15,patrick.kimber,17.15,003900,talk,False
466,2022-07-15,patrick.kimber,12.73,006245,dev,True
467,2022-07-15,patrick.kimber,22.35,003900,talk,False
468,2022-07-15,patrick.kimber,6.78,005061,email,False
469,2022-07-15,patrick.kimber,20.77,005523,talk,False
470,2022-07-15,malcolm.dinsmore,103.00,006270,,True
471,2022-07-15,patrick.kimber,17.03,005523,talk,False
472,2022-07-15,chiverton-john,60.00,006230,review,True
473,2022-07-15,patrick.kimber,8.92,003380,dev,True
474,2022-07-15,patrick.kimber,9.02,006245,dev,True
475,2022-07-15,patrick.kimber,13.72,003900,talk,False
476,2022-07-15,patrick.kimber,3.37,004751,email,False
477,2022-07-15,patrick.kimber,11.78,001040,review,False
478,2022-07-15,patrick.kimber,7.93,004751,email,False
